Entity,Code,Year,Coal_Consumption_EJ,Gas_Consumption_EJ,Geo_Biomass_Other_TWh,Hydro_Generation_TWh,Nuclear_Generation_TWh,Solar_Generation_TWh,Wind_Generation_TWh,Oil_Consumption_EJ
Colombia,COL,1985,0.127853019,0.1311561,0.267,18.440772,0,0,0,0.357318521
Colombia,COL,1986,0.126246347,0.1334547,0.266,21.332952,0,0,0,0.353919846
Colombia,COL,1987,0.158739422,0.1354905,0.268,23.24756,0,0,0,0.372631239
Colombia,COL,1988,0.126628707,0.1360017,0.274,24.5194,0,0,0,0.392092853
Colombia,COL,1989,0.146712188,0.1298124,0.274,26.78212,0,0,0,0.402699244
Colombia,COL,1990,0.066895198,0.1347102,0.274,27.495852,0,0,0,0.408914814
Colombia,COL,1991,0.084127882,0.138897,0.269,27.72608,0,0,0,0.41956107
Colombia,COL,1992,0.140713171,0.1366767,0.34,22.280584,0,0,0,0.461336415
Colombia,COL,1993,0.147535662,0.1419003,0.389,27.856392,0,0,0,0.490470889
Colombia,COL,1994,0.168870751,0.1403874,0.444,32.058392,0,0,0,0.506331276
Colombia,COL,1995,0.151116871,0.149301,0.477,31.9894,0,0,0,0.533231925
Colombia,COL,1996,0.117147647,0.1623699,0.496,35.28762418,0,0,0,0.550677347
Colombia,COL,1997,0.138746156,0.204264,0.483,31.47576,0,0,0,0.560173932
Colombia,COL,1998,0.13195077,0.2371905,0.532,30.781684,0,0,0,0.54761746
Colombia,COL,1999,0.105379378,0.2048724,0.457,33.700658,0,0,0,0.485789117
Colombia,COL,2000,0.113176135,0.206489065,0.496,30.815718,0,0.001835014,0,0.475813034
Colombia,COL,2001,0.111450313,0.213803752,0.496,31.632658,0,0.00266875,0,0.446320816
Colombia,COL,2002,0.091661072,0.215952534,0.491,33.968038,0,0.00465125,0,0.43895058
Colombia,COL,2003,0.101609394,0.206999278,0.495,36.17636,0,0.006405,0,0.45671533
Colombia,COL,2004,0.088915377,0.220853521,0.467,38.330058,0,0.007951726,0.05199,0.456454633
Colombia,COL,2005,0.056024431,0.232068394,0.503,39.220888,0,0.00953125,0.04948,0.473849614
Colombia,COL,2006,0.159588157,0.243528562,0.519726086,42.55789177,0,0,0.062981393,0.467531387
Colombia,COL,2007,0.14051498,0.257818832,0.507136401,44.24198163,0,0,0.049890975,0.46348476
Colombia,COL,2008,0.185911561,0.26190412,0.509349325,46.16088281,0,0,0.053918167,0.501651668
Colombia,COL,2009,0.171003003,0.301655509,1.003287304,40.83736603,0,0,0.057707814,0.460566248
Colombia,COL,2010,0.201266426,0.31482496,1.109982319,40.55746263,0,0,0.03856992,0.514507543
Colombia,COL,2011,0.16295914,0.306538972,1.378387732,48.42747813,0,0,0.041271945,0.552332174
Colombia,COL,2012,0.196417218,0.340772316,1.476058577,47.58170976,0,0,0.054854711,0.59858173
Colombia,COL,2013,0.211283991,0.377181197,1.346433721,44.36279007,0,0,0.057624803,0.602860695
Colombia,COL,2014,0.223800897,0.409826227,1.728923016,44.7419634,0,0,0.070230298,0.640753282
Colombia,COL,2015,0.208007906,0.403622258,1.82290013,44.68190237,0,0,0.068377448,0.674741232
Colombia,COL,2016,0.22876932,0.435476239,1.993804335,46.78792653,0,0,0.050887341,0.699160432
Colombia,COL,2017,0.174341296,0.445176106,1.991259284,57.3419,0,0,0.003071419,0.684267345
Colombia,COL,2018,0.158061038,0.475564233,2.119029289,56.64701407,0,0.011999821,0.055437176,0.690930508
Colombia,COL,2019,0.257706281,0.484071972,2.047530833,51.54243493,0,0.123066515,0.059536836,0.701667447
Croatia,HRV,1990,0.03385233,0.0918819,0,3.805,0,0,0,0.195392218
Croatia,HRV,1991,0.019033611,0.0850896,0,5.881,0,0,0,0.138586514
Croatia,HRV,1992,0.016730369,0.0882018,0.006,4.349,0,0,0,0.138586514
Croatia,HRV,1993,0.01421875,0.0931266,0.019,4.55,0,0,0,0.146424602
Croatia,HRV,1994,0.008899881,0.0876204,0.006,5.435,0,0,0,0.151063232
Croatia,HRV,1995,0.007316894,0.080982,0.005,5.683,0,0,0,0.167362088
Croatia,HRV,1996,0.00599106,0.0907461,0.01,7.863,0,0,0,0.158727418
Croatia,HRV,1997,0.01018481,0.0940671,0.002,5.853,0,0,0,0.169517481
Croatia,HRV,1998,0.009737492,0.0904248,0.005,6.022,0,0,0,0.191068324
Croatia,HRV,1999,0.008636364,0.091683,0.002,7.327,0,0,0,0.189190045
Croatia,HRV,2000,0.018074374,0.0925038,0.001,6.453,0,0,0,0.168297521
Croatia,HRV,2001,0.020120295,0.09693,0,7.181,0,0,0,0.172466955
Croatia,HRV,2002,0.024457443,0.0992412,0,5.851,0,0,0,0.180655598
Croatia,HRV,2003,0.027201179,0.0986463,0,5.458,0,0,0,0.199921227
Croatia,HRV,2004,0.028884859,0.102306,0.004,7.627,0,0,0.002,0.187572329
Croatia,HRV,2005,0.028624105,0.0989366,0.014,7.036,0,0,0.01,0.193077029
Croatia,HRV,2006,0.026572699,0.0978452,0.011,6.617,0,0,0.019,0.196099404
Croatia,HRV,2007,0.028849104,0.1124278,0.007,4.7,0,0,0.035,0.200772734
Croatia,HRV,2008,0.029688724,0.1089734,0.021,5.781,0,0,0.04,0.190384384
Croatia,HRV,2009,0.021215437,0.1006196,0.025,7.409,0,0.000016464,0.054,0.185939055
Croatia,HRV,2010,0.028583325,0.110211,0.033,9.126,0,0.000016464,0.139,0.15799636
Croatia,HRV,2011,0.029421565,0.10761,0.055,5.033,0,0.000016464,0.201,0.150244435
Croatia,HRV,2012,0.026385172,0.1010378,0.094,4.837,0,0.002,0.329,0.134640379
Croatia,HRV,2013,0.02826739,0.0955366,0.125,8.622,0,0.011293959,0.517,0.12951908
Croatia,HRV,2014,0.027075868,0.08454856,0.165,9.007,0,0.035,0.73,0.135585256
Croatia,HRV,2015,0.025360076,0.08716432,0.266,6.391,0,0.057,0.796,0.140857679
Croatia,HRV,2016,0.027255356,0.09087672,0.431,6.853,0,0.066,1.014,0.14145543
Croatia,HRV,2017,0.01642624,0.10438801,0.5256,5.3074,0,0.0787,1.204,0.151205586
Croatia,HRV,2018,0.015293711,0.101470381,0.6701,7.7009,0,0.0749,1.3354,0.146503523
Croatia,HRV,2019,0.018066083,0.106006995,0.856003809,5.84119546,0,0.078407231,1.43965027,0.141546858
Cyprus,CYP,1965,0,0,0,0,0,0,0,0.016848902
Cyprus,CYP,1966,0,0,0,0,0,0,0,0.019219077
Cyprus,CYP,1967,0,0,0,0,0,0,0,0.020834117
Cyprus,CYP,1968,0,0,0,0,0,0,0,0.023138106
Cyprus,CYP,1969,0,0,0,0,0,0,0,0.027323257
Cyprus,CYP,1970,0,0,0,0,0,0,0,0.028817385
Cyprus,CYP,1971,0,0,0,0,0,0,0,0.034374652
Cyprus,CYP,1972,0,0,0,0,0,0,0,0.038653286
Cyprus,CYP,1973,0,0,0,0,0,0,0,0.041469013
Cyprus,CYP,1974,0,0,0,0,0,0,0,0.036767103
Cyprus,CYP,1975,0,0,0,0,0,0,0,0.030708828
Cyprus,CYP,1976,0,0,0,0,0,0,0,0.031223014
Cyprus,CYP,1977,0,0,0,0,0,0,0,0.035269141
Cyprus,CYP,1978,0,0,0,0,0,0,0,0.036160147
Cyprus,CYP,1979,0,0,0,0,0,0,0,0.0366942
Cyprus,CYP,1980,0,0,0,0,0,0,0,0.037003194
Cyprus,CYP,1981,0,0,0,0,0,0,0,0.035482297
Cyprus,CYP,1982,0,0,0,0,0,0,0,0.042529651
Cyprus,CYP,1983,0,0,0,0,0,0,0,0.044750447
Cyprus,CYP,1984,0,0,0,0,0,0,0,0.04540496
Cyprus,CYP,1985,0.003893724,0,0,0,0,0,0,0.044941643
Cyprus,CYP,1986,0.002386476,0,0,0,0,0,0,0.048529902
Cyprus,CYP,1987,0.005066028,0,0,0,0,0,0,0.057144943
Cyprus,CYP,1988,0.003056364,0,0,0,0,0,0,0.061185657
Cyprus,CYP,1989,0.00272142,0,0,0,0,0,0,0.063201897
Cyprus,CYP,1990,0.002553948,0,0,0,0,0,0,0.066834381
Cyprus,CYP,1991,0.00188406,0,0,0,0,0,0,0.068359704
Cyprus,CYP,1992,0.003475044,0,0,0,0,0,0,0.078593004
Cyprus,CYP,1993,0.00293076,0,0,0,0,0,0,0.08235388
Cyprus,CYP,1994,0.004019328,0,0,0,0,0,0,0.081417169
Cyprus,CYP,1995,0.004479876,0,0,0,0,0,0,0.086350547
Cyprus,CYP,1996,0.0041868,0,0,0,0,0,0,0.087990544
Cyprus,CYP,1997,0.003181968,0,0,0,0,0,0,0.089883874
Cyprus,CYP,1998,0.000586152,0,0,0,0,0,0,0.098221628
Cyprus,CYP,1999,0.001004832,0,0,0,0,0,0,0.102965612
Cyprus,CYP,2000,0.001507248,0,0,0,0,0,0,0.107432731
Cyprus,CYP,2001,0.002219004,0,0,0,0,0,0,0.107975746
Cyprus,CYP,2002,0.001842192,0,0,0,0,0,0,0.106827179
Cyprus,CYP,2003,0.001842192,0,0,0,0,0,0,0.11367569
Cyprus,CYP,2004,0.001842192,0,0,0,0,0.0004,0.000355,0.110572085
Cyprus,CYP,2005,0.001842192,0,0,0,0,0.000566,0.000355,0.124122344
Cyprus,CYP,2006,0.001263442,0,0.000155,0,0,0.001002,0.000355,0.12260383
Cyprus,CYP,2007,0.001147387,0,0.0014,0,0,0.001733,0.000356,0.124730089
Cyprus,CYP,2008,0.000938488,0,0.012,0,0,0.003,0.000356,0.127376688
Cyprus,CYP,2009,0.000497479,0,0.027,0,0,0.004,0.000356,0.124532293
Cyprus,CYP,2010,0.000613534,0,0.035,0,0,0.007,0.031,0.120614272
Cyprus,CYP,2011,0.00028858,0,0.052,0,0,0.012,0.114,0.11860702
Cyprus,CYP,2012,1.00483E-05,0,0.05,0,0,0.022,0.185,0.110483944
Cyprus,CYP,2013,1.00483E-05,0,0.049,0,0,0.047,0.231,0.097872684
Cyprus,CYP,2014,9.2844E-05,0,0.0505,0,0,0.0836,0.1839,0.098170778
Cyprus,CYP,2015,0.000139266,0,0.051236,0,0,0.126659,0.221857,0.100550287
Cyprus,CYP,2016,1.8592E-05,0,0.052021,0,0,0.145937,0.226701,0.109675325
Cyprus,CYP,2017,0.000124881,0,0.05175,0,0,0.17202,0.21145,0.112592094
Cyprus,CYP,2018,0.000569884,0,0.05136,0,0,0.19183,0.22061,0.111400831
Cyprus,CYP,2019,0.000699655,0,0.059935,0,0,0.215649,0.238136,0.110892146
Czech Republic,CZE,1965,1.479028968,0.0154458,0,2.231797,0,0,0,0.169368794
Czech Republic,CZE,1966,1.474674696,0.0161649,0,2.1036344,0,0,0,0.186991122
Czech Republic,CZE,1967,1.426107816,0.0194175,0,1.8959226,0,0,0,0.208076871
Czech Republic,CZE,1968,1.476223812,0.0239445,0,1.4672408,0,0,0,0.229824537
Czech Republic,CZE,1969,1.534336596,0.0262584,0,1.1976574,0,0,0,0.246574559
Czech Republic,CZE,1970,1.5533028,0.028845,0,1.7103078,0,0,0,0.296383154
Czech Republic,CZE,1971,1.618323804,0.035838,0,1.208,0,0,0,0.326302954
Czech Republic,CZE,1972,1.595254536,0.0389178,0,1.264,0,0,0,0.357015678
Czech Republic,CZE,1973,1.560964644,0.042741,0,1.081,0,0,0,0.401379505
Czech Republic,CZE,1974,1.55518686,0.0521109,0,1.819,0,0,0,0.411555984
Czech Republic,CZE,1975,1.588388184,0.0596592,0,1.814,0,0,0,0.454120794
Czech Republic,CZE,1976,1.619370504,0.0658665,0,1.446,0,0,0,0.479993299
Czech Republic,CZE,1977,1.654372152,0.0748548,0,1.967,0,0,0,0.502168658
Czech Republic,CZE,1978,1.660819824,0.0838764,0,1.83,0,0,0,0.519672494
Czech Republic,CZE,1979,1.66132224,0.0941067,0,2.293,0,0,0,0.528155441
Czech Republic,CZE,1980,1.609866468,0.1084005,0,2.399,0,0,0,0.491203917
Czech Republic,CZE,1981,1.60333506,0.108747,0,2.061,0,0,0,0.484389216
Czech Republic,CZE,1982,1.615769856,0.1151919,0,1.67,0,0,0,0.443677226
Czech Republic,CZE,1983,1.6066845,0.1351503,0,1.655,0.2,0,0,0.434423412
Czech Republic,CZE,1984,1.636955064,0.1438569,0,1.298,1.239,0,0,0.461801816
Czech Republic,CZE,1985,1.601409132,0.1766286,0,1.671,2.397,0,0,0.453124127
Czech Republic,CZE,1986,1.594165968,0.1866456,0,1.876,6.149,0,0,0.435197816
Czech Republic,CZE,1987,1.575618444,0.2036016,0,2.465,10.701,0,0,0.436946735
Czech Republic,CZE,1988,1.594082232,0.2048985,0,2.099,11.816,0,0,0.419982873
Czech Republic,CZE,1989,1.532703744,0.2114559,0,1.643,12.418,0,0,0.401100007
Czech Republic,CZE,1990,1.245400043,0.2197107,0,1.161,12.585,0,0,0.362252311
Czech Republic,CZE,1991,1.140888765,0.2120031,0,1.089,12.132,0,0,0.303087174
Czech Republic,CZE,1992,1.06532117,0.2428218,0,1.402,12.25,0,0,0.290452396
Czech Republic,CZE,1993,1.036367564,0.2481543,0.221,1.369,12.627,0,0,0.294061085
Czech Republic,CZE,1994,0.980880071,0.2423871,0.309,1.46,12.977,0,0,0.304102321
Czech Republic,CZE,1995,0.98180573,0.2743029,0.405,2.002,12.23,0,0,0.342702658
Czech Republic,CZE,1996,0.979627171,0.3156732,0.292,1.969,12.85,0,0,0.358720907
Czech Republic,CZE,1997,0.920449684,0.3210795,0.494,1.699,12.494,0,0,0.342083909
Czech Republic,CZE,1998,0.853208043,0.3217689,0.587,1.396,13.178,0,0,0.35310763
Czech Republic,CZE,1999,0.777399121,0.3234978,0.683,1.681,13.357,0,0,0.351502838
Czech Republic,CZE,2000,0.888181053,0.3140163,0.517,1.758,13.59,0,0,0.339944714
Czech Republic,CZE,2001,0.871669402,0.3362904,0.514,2.054,14.7493,0,0.0002,0.359711368
Czech Republic,CZE,2002,0.855470464,0.324981,0.494,2.492,18.7382,0,0.0016,0.348302625
Czech Republic,CZE,2003,0.869478534,0.3283371,0.49,1.383,25.8719,0,0.0039,0.372712742
Czech Republic,CZE,2004,0.870798004,0.3260637,0.580831,2.0191,26.3247,0.0001,0.0099,0.410706054
Czech Republic,CZE,2005,0.841308906,0.3225276,0.648312,2.37991,24.7276,0.000068,0.02128,0.428965599
Czech Republic,CZE,2006,0.871110967,0.3179259,0.912375,2.55073,26.0465,0.00017,0.049375,0.423037491
Czech Republic,CZE,2007,0.869453078,0.3030678,1.187319,2.079338,26.1721,0.001754,0.125098,0.42009214
Czech Republic,CZE,2008,0.824578579,0.3003417,1.456526,2.024335,26.551,0.012937,0.244661,0.422034702
Czech Republic,CZE,2009,0.761674044,0.2848806,1.86202,2.42962,27.2078,0.088807,0.288067,0.407444318
Czech Republic,CZE,2010,0.786172183,0.3378555,2.146246,2.7894,27.9882,0.615702,0.335493,0.384744361
Czech Republic,CZE,2011,0.773959204,0.2850858,2.705329,2.1341,28.2826,2.118,0.3968,0.392149081
Czech Republic,CZE,2012,0.742137012,0.2870514,3.361419,2.2315,30.3242,2.1731,0.4173,0.387011023
Czech Republic,CZE,2013,0.707416214,0.2908323,3.995469,2.8564,30.7453,2.0702,0.4783,0.370172197
Czech Republic,CZE,2014,0.68556899,0.2588328,4.661073,1.9092,30.3249,2.1229,0.4765,0.391433707
Czech Republic,CZE,2015,0.683500166,0.2714202,4.791685,1.7948,26.8408,2.2638,0.5726,0.383963019
Czech Republic,CZE,2016,0.688345926,0.2937591,4.76655,2.0005,24.1042,2.131,0.497,0.357865866
Czech Republic,CZE,2017,0.652790784,0.3014919,4.964567,1.8695,28.3396,2.193368,0.591038,0.420895391
Czech Republic,CZE,2018,0.648715185,0.2873817,4.827179,1.6288,29.9213,2.339677,0.60933,0.425885989
Czech Republic,CZE,2019,0.604116515,0.2996982,4.9248,2.0071,30.2462,2.2819,0.7,0.42900755
Denmark,DNK,1965,0.154832051,0,0,0.025,0,0,0,0.443251605
Denmark,DNK,1966,0.175481348,0,0,0.026,0,0,0,0.504855738
Denmark,DNK,1967,0.150239131,0,0,0.025,0,0,0,0.533939262
Denmark,DNK,1968,0.134613994,0,0,0.021,0,0,0,0.580363146
Denmark,DNK,1969,0.122957942,0,0,0.022,0,0,0,0.697775611
Denmark,DNK,1970,0.098347932,0,0,0.024,0,0,0,0.776158509
Denmark,DNK,1971,0.06018525,0,0,0.024,0,0,0,0.766245824
Denmark,DNK,1972,0.061487345,0,0,0.024,0,0,0,0.810689359
Denmark,DNK,1973,0.094240681,0,0,0.024,0,0,0,0.74959426
Denmark,DNK,1974,0.089023928,0,0,0.024,0,0,0,0.67865064
Denmark,DNK,1975,0.085888015,0,0,0.021,0,0,0,0.670750552
Denmark,DNK,1976,0.119327987,0,0,0.019,0,0,0,0.713665193
Denmark,DNK,1977,0.137268425,0,0,0.026,0,0,0,0.712736164
Denmark,DNK,1978,0.151231403,0,0,0.027,0,0,0.003,0.711076156
Denmark,DNK,1979,0.180350597,0,0,0.029,0,0,0.006,0.680175884
Denmark,DNK,1980,0.257391904,0,0,0.0341,0,0,0.0105,0.58079257
Denmark,DNK,1981,0.205718418,0,0,0.0355,0,0,0.0105,0.547082442
Denmark,DNK,1982,0.248155823,0,0,0.0303,0,0,0.0185,0.471304441
Denmark,DNK,1983,0.236989627,0.00052542,0.033,0.0335,0,0,0.0271,0.445869559
Denmark,DNK,1984,0.249788675,0.00424089,0.033,0.0302,0,0,0.0332,0.440769988
Denmark,DNK,1985,0.304451536,0.02416932,0.036,0.0297,0,0,0.0514,0.454238688
Denmark,DNK,1986,0.307964261,0.04308444,0.051,0.0286,0,0,0.1256,0.448240324
Denmark,DNK,1987,0.302295334,0.05468121,0.061,0.0294,0,0,0.1738,0.412865975
Denmark,DNK,1988,0.282843461,0.06669081,0.08,0.0328,0,0,0.2917,0.410394491
Denmark,DNK,1989,0.232451136,0.07108182,0.126,0.0229,0,0,0.4284,0.395147208
Denmark,DNK,1990,0.255001241,0.07577307,0.21,0.028,0,0,0.6103,0.3870772
Denmark,DNK,1991,0.345867361,0.087464932,0.355,0.0254,0,0,0.7401,0.392712569
Denmark,DNK,1992,0.288089521,0.09196636,0.521,0.0277,0,0,0.9154,0.389209831
Denmark,DNK,1993,0.302199037,0.103346349,0.728,0.0275,0,0,1.0342,0.407479973
Denmark,DNK,1994,0.324975229,0.115480957,0.573399709,0.0326,0,0,1.137,0.433505112
Denmark,DNK,1995,0.271656331,0.133719135,0.646840455,0.0303,0,0,1.1773,0.4513668
Denmark,DNK,1996,0.373403945,0.157517799,0.83218319,0.0193,0,0.000161111,1.2269,0.489847204
Denmark,DNK,1997,0.277589027,0.164588078,0.975667404,0.0192,0,0.000319444,1.9342,0.472605609
Denmark,DNK,1998,0.23591362,0.177472736,1.078156976,0.0273,0,0.0004,2.8199,0.457199144
Denmark,DNK,1999,0.198190552,0.186097234,1.318908975,0.0305,0,0.000880556,3.029,0.453753144
Denmark,DNK,2000,0.166257828,0.183669663,1.29960556,0.0302,0,0.0012,4.2412,0.441124849
Denmark,DNK,2001,0.175736743,0.191933532,1.511559209,0.0276,0,0.0012,4.306019444,0.42309316
Denmark,DNK,2002,0.175946083,0.193744639,1.879121531,0.0318,0,0.001280556,4.876938889,0.409440625
Denmark,DNK,2003,0.240058552,0.195873035,2.493351539,0.0212,0,0.001519444,5.560783333,0.395957929
Denmark,DNK,2004,0.18400986,0.194941055,2.910754742,0.0265,0,0.001838889,6.583111111,0.388958357
Denmark,DNK,2005,0.155255094,0.187220096,3.174249465,0.0225,0,0.002161111,6.614,0.392655425
Denmark,DNK,2006,0.23559025,0.190738467,3.069949343,0.0234,0,0.002213889,6.107958333,0.40000847
Denmark,DNK,2007,0.19478992,0.170962607,3.105063804,0.0282,0,0.002494444,7.1712,0.402403434
Denmark,DNK,2008,0.171558124,0.171777958,3.140571269,0.0258,0,0.002622222,6.9278,0.394461366
Denmark,DNK,2009,0.168780046,0.164980522,3.320257592,0.0189,0,0.00375,6.7205,0.354764317
Denmark,DNK,2010,0.160465197,0.186623227,4.593930556,0.020641667,0,0.006161111,7.809422222,0.358232525
Denmark,DNK,2011,0.135577795,0.156505124,4.375025,0.016869444,0,0.015130556,9.774183333,0.346751619
Denmark,DNK,2012,0.103547462,0.146170412,4.446005556,0.017475,0,0.103861111,10.26993889,0.32160046
Denmark,DNK,2013,0.135485321,0.13787217,4.313502778,0.013419444,0,0.517541667,11.123275,0.320436206
Denmark,DNK,2014,0.109958504,0.118419776,4.301852778,0.015102778,0,0.595516667,13.07850278,0.321986141
Denmark,DNK,2015,0.072362726,0.119133094,4.2005,0.018030556,0,0.604261111,14.13309167,0.325559599
Denmark,DNK,2016,0.087676311,0.121149118,4.912980556,0.019272222,0,0.743780556,12.78173056,0.319961691
Denmark,DNK,2017,0.065590802,0.116385111,6.367727778,0.017872222,0,0.751486111,14.78,0.320422533
Denmark,DNK,2018,0.06680128,0.113045656,6.046627778,0.014861111,0,0.952973,13.89880328,0.324118273
Denmark,DNK,2019,0.038858209,0.105098207,6.44785747,0.01693663,0,0.963268234,16.1498308,0.332870746
Eastern Africa,,1965,0.075891216,0,0,6.047535583,0,0,0,0.235403329
Eastern Africa,,1966,0.08830944,3.33E-05,0,7.167577181,0,0,0,0.247977145
Eastern Africa,,1967,0.089172279,3.33E-05,0,7.010666915,0,0,0,0.260843242
Eastern Africa,,1968,0.093981013,3.33E-05,0,7.197782812,0,0,0,0.271688498
Eastern Africa,,1969,0.091164677,3.33E-05,0,7.911901587,0,0,0,0.287774579
Eastern Africa,,1970,0.103222265,3.33E-05,0,11.33999603,0,0,0,0.300941731
Eastern Africa,,1971,0.10523685,3.33E-05,0.126,8.903069341,0,0,0,0.359418106
Eastern Africa,,1972,0.098183593,3.33E-05,0.127,10.89128424,0,0,0,0.373477442
Eastern Africa,,1973,0.107835721,3.33E-05,0.132,11.24931016,0,0,0,0.392101931
Eastern Africa,,1974,0.099287772,3.33E-05,0.136,14.26752775,0,0,0,0.392664512
Eastern Africa,,1975,0.090229883,3.33E-05,0.133,15.18858164,0,0,0,0.377472326
Eastern Africa,,1976,0.11912867,3.33E-05,0.146,16.7437111,0,0,0,0.377868073
Eastern Africa,,1977,0.097052761,3.33E-05,0.149,19.09278482,0,0,0,0.384966913
Eastern Africa,,1978,0.094933878,3.33E-05,0.155,18.23881829,0,0,0,0.377810337
Eastern Africa,,1979,0.093196228,0.000036,0.161,19.775,0,0,0,0.384968397
Eastern Africa,,1980,0.096912201,0.0000378,0.167,18.07855516,0,0,0,0.398887896
Eastern Africa,,1981,0.091009623,0.000036,0.177,18.87867266,0,0,0,0.38669159
Eastern Africa,,1982,0.087875705,0.0000378,0.195,19.57458153,0,0,0,0.373057306
Eastern Africa,,1983,0.097315028,0.0000378,0.189,19.37967266,0,0,0,0.369676939
Eastern Africa,,1984,0.091677444,0.0000144,0.192,18.88710072,0,0,0,0.375682837
Eastern Africa,,1985,0.097832491,0.0000135,0.227,19.69168505,0,0,0,0.384289063
Eastern Africa,,1986,0.113459161,0.000009,0.617,18.8453733,0,0,0,0.408621693
Eastern Africa,,1987,0.134576457,0.0000036,0.615,16.42696031,0,0,0,0.414134548
Eastern Africa,,1988,0.135486697,0.0000063,0.583,18.61845636,0,0,0,0.450941304
Eastern Africa,,1989,0.133236435,0.0000045,0.574,18.02621477,0,0,0,0.469317673
Eastern Africa,,1990,0.188512536,0.0000054,0.713,21.34556821,0,0,0,0.478788616
Eastern Africa,,1991,0.154801385,0.0000045,0.716,21.7425571,0,0,0,0.466188212
Eastern Africa,,1992,0.158302611,0.0000108,0.709,19.63298965,0,0,0,0.468244124
Eastern Africa,,1993,0.19078909,0.0000117,0.698,20.53253248,0,0,0,0.481172835
Eastern Africa,,1994,0.170745084,0.0000117,0.586,20.67232138,0,0,0,0.50654114
Eastern Africa,,1995,0.166153749,0.000018,0.73,20.86189792,0,0,0,0.524261766
Eastern Africa,,1996,0.153934725,0.000018,0.894093088,20.73567681,0,0,0,0.541210721
Eastern Africa,,1997,0.170922908,0.0000207,0.912093088,21.81301753,0,0,0,0.549294686
Eastern Africa,,1998,0.161890604,4.89259E-05,1.146501965,27.86504585,0,0,0,0.556845854
Eastern Africa,,1999,0.137764403,7.00147E-05,1.132186176,29.36587441,0,0,0,0.587509165
Eastern Africa,,2000,0.127619925,8.3317E-05,1.499763158,30.85414875,0,0,0.0001,0.591451632
Eastern Africa,,2001,0.135096837,7.67426E-05,1.595652632,34.95843275,0,0.000174,0,0.623442652
Eastern Africa,,2002,0.128090383,9.45172E-05,1.4887,37.99841311,0,0.000347,0.0003,0.631289516
Eastern Africa,,2003,0.105143095,0.000106435,1.8968,38.37888566,0,0.000347,0.0004,0.634689325
Eastern Africa,,2004,0.128710474,0.004524265,2.1822,38.95177123,0,0.000521,0.0009,0.6923225
Eastern Africa,,2005,0.118573084,0.015110943,2.1533,40.26362098,0,0.001199,0.0013,0.72314193
Eastern Africa,,2006,0.096573868,0.018696399,2.29319,42.55958519,0,0.004787,0.0048,0.765136404
Eastern Africa,,2007,0.099992101,0.02084126,2.20555,46.38664501,0,0.009414283,0.011,0.785910018
Eastern Africa,,2008,0.074154306,0.022157493,2.321822,45.78768141,0,0.017751192,0.01607,0.806526222
Eastern Africa,,2009,0.084974471,0.026170913,2.67872219,48.02024298,0,0.031578917,0.0267,0.842803072
Eastern Africa,,2010,0.116297707,0.030376951,2.936542064,53.97224482,0,0.094765865,0.03821,0.874558613
Eastern Africa,,2011,0.128438311,0.034381142,2.938756611,55.6134678,0,0.174578791,0.03413,0.920909122
Eastern Africa,,2012,0.104089498,0.039569011,3.089649862,58.06110447,0,0.244559864,0.1539782,0.931689469
